row_id,sensor_id,timestamp,tz_offset,battery_v,co2_ppm,humidity_pct,formaldehyde_ugm3,pressure_mb,temperature_c,lvoc_ppb,pm1_ugm3,pm25_ugm3,pm4_ugm3,pm10_ugm3
284139,869,2024-05-02 17:32:52,+10,4.0938,560.0,45.0,38.0,1025.0,23.3,0.0,1.0,1.0,1.0,1.0
284173,869,2024-05-02 17:43:38,+10,4.0938,573.0,46.0,38.0,1025.0,23.3,0.0,1.0,1.0,1.0,1.0
284207,869,2024-05-02 17:54:23,+10,4.0938,579.0,46.0,38.0,1025.0,23.3,0.0,3.0,3.0,3.0,3.0
284241,869,2024-05-02 18:05:09,+10,4.0938,574.0,46.0,38.0,1026.0,23.3,0.0,2.0,4.0,6.0,6.0
284275,869,2024-05-02 18:15:54,+10,4.0938,599.0,46.0,38.0,1026.0,23.3,0.0,2.0,2.0,2.0,2.0
284309,869,2024-05-02 18:26:39,10,4.0938,590.0,46.0,38.0,1026.0,23.5,1.0,2.0,2.0,2.0,2.0
284343,869,2024-05-02 18:37:25,+10,4.0938,588.0,46.0,38.0,1026.0,23.5,0.0,3.0,3.0,3.0,3.0
284377,869,2024-05-02 18:48:10,+10,4.0938,586.0,46.0,38.0,1026.0,23.5,9.0,1.0,2.0,2.0,2.0
284411,869,2024-05-02 18:58:55,+10,4.0938,579.0,46.0,38.0,1026.0,23.5,34.0,2.0,4.0,5.0,5.0
284445,869,2024-05-02 19:09:40,+10,4.0938,596.0,46.0,38.0,1026.0,23.5,37.0,2.0,2.0,2.0,2.0
284479,869,2024-05-02 19:20:25,10,4.0938,575.0,45.0,38.0,1026.0,23.5,82.0,2.0,2.0,2.0,2.0
284513,869,2024-05-02 19:31:10,+10,4.0938,565.0,45.0,38.0,1026.0,23.5,62.0,2.0,3.0,4.0,4.0
284547,869,2024-05-02 19:41:55,+10,4.0938,562.0,44.0,38.0,1026.0,23.5,39.0,1.0,3.0,4.0,5.0
284581,869,2024-05-02 19:52:40,+10,4.0938,565.0,44.0,38.0,1026.0,23.5,24.0,1.0,1.0,2.0,2.0
284615,869,2024-05-02 20:03:25,+10,4.0938,557.0,43.0,38.0,1026.0,23.5,14.0,1.0,2.0,3.0,3.0
284649,869,2024-05-02 20:14:10,+10,4.0938,534.0,42.0,38.0,1026.0,23.5,6.0,1.0,1.0,1.0,1.0
284683,869,2024-05-02 20:24:55,+10,4.0938,528.0,42.0,38.0,1026.0,23.5,1.0,1.0,1.0,1.0,1.0
284717,869,2024-05-02 20:35:40,+10,4.0938,534.0,41.0,38.0,1026.0,23.5,0.0,1.0,2.0,4.0,4.0
284751,869,2024-05-02 20:46:27,+10,4.0938,529.0,41.0,38.0,1026.0,23.8,0.0,1.0,1.0,2.0,2.0
284785,869,2024-05-02 20:57:13,+10,4.0938,531.0,40.0,38.0,1026.0,23.8,0.0,1.0,2.0,2.0,2.0
284819,869,2024-05-02 21:07:58,+10,4.0938,525.0,40.0,38.0,1026.0,23.8,0.0,1.0,1.0,1.0,1.0
284853,869,2024-05-02 21:18:43,+10,4.0938,515.0,40.0,38.0,1026.0,23.8,0.0,1.0,1.0,1.0,1.0
284887,869,2024-05-02 21:29:27,+10,4.0938,532.0,40.0,38.0,1026.0,23.8,0.0,1.0,1.0,1.0,1.0
284921,869,2024-05-02 21:40:12,+10,4.0938,517.0,39.0,38.0,1026.0,23.8,23.0,2.0,3.0,4.0,5.0
284955,869,2024-05-02 21:50:57,+10,4.0938,497.0,39.0,38.0,1026.0,23.8,27.0,1.0,1.0,1.0,2.0
284989,869,2024-05-02 22:01:42,+10,4.0938,512.0,39.0,38.0,1026.0,23.8,14.0,1.0,1.0,1.0,1.0
285023,869,2024-05-02 22:12:27,+10,4.0938,497.0,39.0,38.0,1026.0,24.0,6.0,1.0,1.0,2.0,2.0
285057,869,2024-05-02 22:23:12,+10,4.0938,489.0,39.0,38.0,1026.0,24.0,1.0,1.0,2.0,2.0,2.0
285091,869,2024-05-02 22:33:57,+10,4.0938,495.0,39.0,38.0,1026.0,24.0,0.0,1.0,2.0,2.0,2.0
285125,869,2024-05-02 22:44:42,+10,4.0938,485.0,39.0,38.0,1026.0,24.0,0.0,1.0,3.0,4.0,5.0
285159,869,2024-05-02 22:55:27,+10,4.0938,488.0,39.0,38.0,1026.0,24.0,1.0,1.0,1.0,1.0,1.0
285193,869,2024-05-02 23:06:13,+10,4.0938,472.0,38.0,38.0,1026.0,24.0,0.0,1.0,2.0,2.0,2.0
285227,869,2024-05-02 23:16:59,+10,4.0938,491.0,38.0,38.0,1026.0,24.0,0.0,1.0,3.0,4.0,4.0
285261,869,2024-05-02 23:27:44,+10,4.0938,510.0,39.0,38.0,1025.0,23.8,1.0,2.0,4.0,5.0,5.0
285295,869,2024-05-02 23:38:30,+10,4.0938,510.0,39.0,38.0,1025.0,23.8,2.0,1.0,2.0,2.0,3.0
285329,869,2024-05-02 23:49:15,+10,4.0938,522.0,39.0,38.0,1025.0,23.5,1.0,1.0,1.0,2.0,2.0
285363,869,2024-05-03 00:00:00,+10,4.0938,527.0,40.0,38.0,1025.0,23.3,0.0,2.0,3.0,3.0,4.0
285397,869,2024-05-03 00:10:46,+10,4.0938,524.0,40.0,38.0,1025.0,23.0,1.0,3.0,6.0,8.0,8.0
285431,869,2024-05-03 00:21:31,+10,4.0938,541.0,40.0,38.0,1025.0,23.0,0.0,2.0,2.0,2.0,2.0
285465,869,2024-05-03 00:32:17,+10,4.0938,527.0,40.0,38.0,1025.0,22.8,1.0,1.0,2.0,2.0,2.0
285499,869,2024-05-03 00:43:03,+10,4.0938,534.0,40.0,38.0,1025.0,22.5,0.0,3.0,3.0,3.0,3.0
285533,869,2024-05-03 00:53:48,+10,4.0938,533.0,40.0,38.0,1025.0,22.5,0.0,1.0,2.0,3.0,3.0
285567,869,2024-05-03 01:04:33,+10,4.0938,529.0,40.0,38.0,1025.0,22.3,0.0,3.0,5.0,7.0,7.0
285601,869,2024-05-03 01:15:18,+10,4.0938,562.0,41.0,38.0,1025.0,22.3,0.0,6.0,9.0,11.0,11.0
285635,869,2024-05-03 01:26:02,+10,4.0938,555.0,41.0,38.0,1025.0,22.0,0.0,2.0,3.0,3.0,3.0
285669,869,2024-05-03 01:36:47,+10,4.0938,562.0,41.0,38.0,1025.0,22.0,0.0,3.0,3.0,3.0,3.0
285703,869,2024-05-03 01:47:32,+10,4.0938,552.0,41.0,38.0,1025.0,21.8,0.0,4.0,4.0,4.0,4.0
285737,869,2024-05-03 01:58:17,+10,4.0938,555.0,41.0,38.0,1025.0,21.8,0.0,4.0,4.0,5.0,5.0
285771,869,2024-05-03 02:09:02,10,4.0938,555.0,41.0,38.0,1025.0,21.8,0.0,4.0,4.0,4.0,4.0
285805,869,2024-05-03 02:19:47,+10,4.0938,552.0,41.0,38.0,1025.0,21.5,0.0,5.0,5.0,6.0,6.0
285839,869,2024-05-03 02:30:32,10,4.0938,564.0,41.0,38.0,1025.0,21.5,0.0,6.0,7.0,8.0,8.0
285873,869,2024-05-03 02:41:17,+10,4.0938,555.0,41.0,38.0,1024.0,21.3,0.0,7.0,8.0,9.0,9.0
285907,869,2024-05-03 02:52:02,+10,4.0938,536.0,41.0,38.0,1024.0,21.3,0.0,6.0,6.0,6.0,6.0
285941,869,2024-05-03 03:02:47,+10,4.0938,536.0,41.0,38.0,1024.0,21.3,0.0,7.0,8.0,8.0,8.0
285975,869,2024-05-03 03:13:32,+10,4.0938,508.0,41.0,38.0,1024.0,21.0,0.0,6.0,9.0,11.0,11.0
286009,869,2024-05-03 03:24:17,+10,4.0938,526.0,42.0,38.0,1024.0,21.0,0.0,7.0,9.0,10.0,10.0
286043,869,2024-05-03 03:35:03,+10,4.0938,531.0,42.0,38.0,1024.0,21.0,0.0,7.0,8.0,8.0,8.0
286077,869,2024-05-03 03:45:48,+10,4.0938,501.0,42.0,38.0,1024.0,20.8,0.0,10.0,11.0,12.0,12.0
286111,869,2024-05-03 03:56:33,+10,4.0938,501.0,42.0,38.0,1024.0,20.8,0.0,12.0,13.0,13.0,13.0
286145,869,2024-05-03 04:07:19,+10,4.0938,503.0,42.0,38.0,1024.0,20.5,0.0,8.0,8.0,8.0,8.0
286179,869,2024-05-03 04:18:04,+10,4.0938,511.0,42.0,38.0,1024.0,20.5,0.0,8.0,12.0,14.0,14.0
286213,869,2024-05-03 04:28:48,10,4.0938,509.0,42.0,38.0,1024.0,20.3,0.0,8.0,8.0,8.0,8.0
286247,869,2024-05-03 04:39:34,+10,4.0938,482.0,42.0,38.0,1024.0,20.3,0.0,8.0,9.0,9.0,9.0
286281,869,2024-05-03 04:50:19,+10,4.0938,494.0,42.0,38.0,1024.0,20.0,0.0,7.0,7.0,7.0,7.0
286315,869,2024-05-03 05:01:04,+10,4.0938,503.0,42.0,38.0,1024.0,20.0,0.0,7.0,8.0,8.0,9.0
286349,869,2024-05-03 05:11:49,+10,4.0938,483.0,42.0,38.0,1024.0,20.0,0.0,9.0,10.0,10.0,10.0
286383,869,2024-05-03 05:22:34,+10,4.0938,491.0,43.0,38.0,1024.0,20.0,0.0,11.0,11.0,11.0,11.0
286417,869,2024-05-03 05:33:19,+10,4.0938,498.0,43.0,38.0,1024.0,20.0,0.0,8.0,9.0,10.0,10.0
286451,869,2024-05-03 05:44:04,+10,4.0938,495.0,43.0,38.0,1024.0,20.0,0.0,10.0,11.0,11.0,11.0
286485,869,2024-05-03 05:54:49,+10,4.0938,486.0,43.0,38.0,1024.0,19.8,0.0,9.0,12.0,13.0,14.0
286519,869,2024-05-03 06:05:35,+10,4.0938,468.0,43.0,38.0,1024.0,19.8,0.0,7.0,8.0,8.0,8.0
286553,869,2024-05-03 06:16:20,+10,4.0938,476.0,43.0,38.0,1024.0,19.8,0.0,6.0,8.0,9.0,10.0
286587,869,2024-05-03 06:27:05,+10,4.0938,492.0,43.0,38.0,1024.0,19.8,0.0,10.0,11.0,11.0,11.0
286621,869,2024-05-03 06:37:50,+10,4.0938,468.0,44.0,38.0,1024.0,19.8,0.0,7.0,7.0,7.0,7.0
286655,869,2024-05-03 06:48:35,10,4.0938,482.0,44.0,38.0,1024.0,19.8,0.0,6.0,8.0,9.0,9.0
286689,869,2024-05-03 06:59:20,+10,4.0938,462.0,44.0,38.0,1025.0,19.8,0.0,7.0,7.0,7.0,7.0
286723,869,2024-05-03 07:10:05,+10,4.0938,458.0,44.0,38.0,1025.0,19.5,0.0,4.0,5.0,5.0,5.0
286757,869,2024-05-03 07:20:51,+10,4.0938,474.0,44.0,38.0,1025.0,19.8,0.0,2.0,2.0,2.0,2.0
286791,869,2024-05-03 07:31:36,+10,4.0938,472.0,44.0,38.0,1025.0,20.3,0.0,1.0,2.0,3.0,3.0
286825,869,2024-05-03 07:42:22,10,4.0938,474.0,43.0,38.0,1025.0,20.5,0.0,2.0,3.0,3.0,4.0
286859,869,2024-05-03 07:53:07,+10,4.0938,489.0,43.0,38.0,1025.0,20.8,0.0,1.0,2.0,2.0,2.0
286893,869,2024-05-03 08:03:52,+10,4.0938,469.0,43.0,38.0,1025.0,21.0,0.0,1.0,3.0,4.0,5.0
286927,869,2024-05-03 08:14:38,+10,4.0938,476.0,43.0,38.0,1025.0,21.0,0.0,1.0,1.0,1.0,1.0
286961,869,2024-05-03 08:25:22,+10,4.0938,484.0,44.0,38.0,1026.0,21.0,0.0,1.0,1.0,1.0,1.0
286995,869,2024-05-03 08:36:08,+10,4.0938,485.0,44.0,38.0,1026.0,21.0,0.0,1.0,1.0,1.0,1.0
287029,869,2024-05-03 08:46:52,+10,4.0938,478.0,45.0,38.0,1026.0,21.0,0.0,2.0,3.0,4.0,4.0
287063,869,2024-05-03 08:57:37,+10,4.0938,479.0,45.0,38.0,1026.0,21.0,0.0,2.0,2.0,2.0,2.0
287097,869,2024-05-03 09:08:22,+10,4.0938,484.0,46.0,38.0,1026.0,21.3,0.0,1.0,1.0,1.0,1.0
287131,869,2024-05-03 09:19:07,+10,4.0938,479.0,46.0,38.0,1026.0,21.3,0.0,1.0,2.0,2.0,2.0
287165,869,2024-05-03 09:29:53,+10,4.0938,491.0,46.0,38.0,1026.0,21.3,3.0,2.0,3.0,4.0,4.0
287199,869,2024-05-03 09:40:39,+10,4.0938,488.0,46.0,38.0,1026.0,21.3,24.0,1.0,2.0,3.0,3.0
287233,869,2024-05-03 09:51:24,+10,4.0938,500.0,46.0,38.0,1026.0,21.5,1.0,1.0,2.0,2.0,2.0
287267,869,2024-05-03 10:02:10,+10,4.0938,504.0,46.0,38.0,1026.0,21.5,0.0,2.0,3.0,4.0,4.0
287301,869,2024-05-03 10:12:55,+10,4.0938,506.0,46.0,38.0,1026.0,21.5,0.0,2.0,5.0,6.0,7.0
287335,869,2024-05-03 10:23:40,+10,4.0938,511.0,46.0,38.0,1026.0,21.8,0.0,2.0,6.0,8.0,9.0
287369,869,2024-05-03 10:34:25,10,4.0938,508.0,46.0,38.0,1025.0,21.8,0.0,2.0,2.0,2.0,2.0
287403,869,2024-05-03 10:45:11,+10,4.0938,515.0,46.0,38.0,1025.0,22.0,0.0,2.0,3.0,4.0,4.0
287437,869,2024-05-03 10:55:57,+10,4.0938,519.0,46.0,38.0,1025.0,22.0,0.0,2.0,2.0,2.0,2.0
287471,869,2024-05-03 11:06:43,+10,4.0938,523.0,46.0,38.0,1025.0,22.3,0.0,2.0,4.0,5.0,5.0
287505,869,2024-05-03 11:17:29,+10,4.0938,517.0,46.0,38.0,1025.0,22.3,67.0,2.0,4.0,5.0,5.0
287539,869,2024-05-03 11:28:14,+10,4.0938,553.0,46.0,38.0,1025.0,22.5,52.0,3.0,4.0,5.0,5.0
287573,869,2024-05-03 11:39:00,+10,4.0938,546.0,46.0,38.0,1025.0,22.8,16.0,2.0,2.0,2.0,2.0
287607,869,2024-05-03 11:49:45,+10,4.0938,571.0,45.0,38.0,1025.0,22.8,0.0,4.0,4.0,4.0,4.0
287641,869,2024-05-03 12:00:31,+10,4.0938,555.0,45.0,38.0,1024.0,23.0,208.0,2.0,3.0,3.0,3.0
287675,869,2024-05-03 12:11:17,+10,4.0938,562.0,44.0,38.0,1024.0,23.3,154.0,3.0,5.0,6.0,7.0
287709,869,2024-05-03 12:22:03,+10,4.0938,566.0,44.0,38.0,1024.0,23.3,55.0,2.0,4.0,5.0,6.0
287743,869,2024-05-03 12:32:48,+10,4.0938,582.0,44.0,38.0,1024.0,23.5,16.0,3.0,6.0,8.0,9.0
287777,869,2024-05-03 12:43:33,+10,4.0938,547.0,43.0,38.0,1024.0,23.8,1.0,2.0,2.0,2.0,2.0
287811,869,2024-05-03 12:54:19,+10,4.0938,582.0,43.0,38.0,1024.0,23.8,3.0,4.0,8.0,11.0,12.0
287845,869,2024-05-03 13:05:04,+10,4.0938,568.0,42.0,38.0,1024.0,23.8,3.0,2.0,2.0,2.0,2.0
287879,869,2024-05-03 13:15:49,+10,4.0938,559.0,42.0,38.0,1023.0,24.0,0.0,1.0,2.0,2.0,2.0
287913,869,2024-05-03 13:26:34,+10,4.0938,549.0,41.0,38.0,1023.0,24.3,0.0,1.0,2.0,3.0,3.0
287947,869,2024-05-03 13:37:20,+10,4.0938,549.0,41.0,38.0,1023.0,24.3,0.0,2.0,2.0,2.0,2.0
287981,869,2024-05-03 13:48:05,+10,4.0938,550.0,41.0,38.0,1023.0,24.3,24.0,2.0,2.0,2.0,2.0
288015,869,2024-05-03 13:58:50,+10,4.0938,550.0,41.0,38.0,1023.0,24.3,1.0,2.0,2.0,2.0,2.0
288049,869,2024-05-03 14:09:35,10,4.0938,550.0,41.0,38.0,1023.0,24.0,0.0,2.0,4.0,5.0,5.0
288083,869,2024-05-03 14:20:21,+10,4.0938,554.0,41.0,38.0,1023.0,24.0,0.0,2.0,2.0,2.0,2.0
288117,869,2024-05-03 14:31:06,+10,4.0938,558.0,41.0,38.0,1023.0,24.0,0.0,3.0,5.0,6.0,6.0
288151,869,2024-05-03 14:41:51,+10,4.0938,549.0,41.0,38.0,1023.0,24.0,0.0,2.0,2.0,2.0,2.0
288185,869,2024-05-03 14:52:36,+10,4.0938,554.0,41.0,38.0,1023.0,23.8,0.0,4.0,5.0,5.0,5.0
288219,869,2024-05-03 15:03:22,+10,4.0938,546.0,41.0,38.0,1022.0,23.8,0.0,3.0,4.0,4.0,4.0
288253,869,2024-05-03 15:14:07,10,4.0938,575.0,41.0,38.0,1022.0,23.8,0.0,3.0,4.0,4.0,4.0
288287,869,2024-05-03 15:24:52,+10,4.0938,569.0,41.0,38.0,1022.0,23.5,0.0,2.0,2.0,2.0,2.0
288321,869,2024-05-03 15:35:37,+10,4.0938,562.0,41.0,38.0,1022.0,23.5,0.0,2.0,2.0,2.0,2.0
288355,869,2024-05-03 15:46:23,+10,4.0938,578.0,41.0,38.0,1022.0,23.8,0.0,2.0,2.0,2.0,3.0
288389,869,2024-05-03 15:57:08,+10,4.0938,573.0,41.0,38.0,1022.0,23.8,24.0,2.0,3.0,4.0,4.0
288423,869,2024-05-03 16:07:53,+10,4.0938,577.0,41.0,38.0,1022.0,23.8,11.0,2.0,2.0,2.0,2.0
288457,869,2024-05-03 16:18:38,+10,4.0938,567.0,41.0,38.0,1022.0,23.5,0.0,2.0,2.0,2.0,2.0
288491,869,2024-05-03 16:29:23,+10,4.0938,528.0,42.0,38.0,1022.0,23.5,0.0,2.0,2.0,2.0,2.0
288525,869,2024-05-03 16:40:09,+10,4.0938,559.0,42.0,38.0,1022.0,23.5,0.0,2.0,3.0,3.0,3.0
288559,869,2024-05-03 16:50:54,+10,4.0938,539.0,43.0,38.0,1022.0,23.5,0.0,2.0,3.0,4.0,4.0
288593,869,2024-05-03 17:01:39,10,4.0938,554.0,43.0,38.0,1022.0,23.5,0.0,3.0,5.0,7.0,7.0
288627,869,2024-05-03 17:12:25,+10,4.0938,551.0,44.0,38.0,1022.0,23.5,0.0,2.0,3.0,4.0,4.0
288661,869,2024-05-03 17:23:10,10,4.0938,556.0,44.0,38.0,1022.0,23.5,0.0,3.0,4.0,4.0,4.0
288695,869,2024-05-03 17:33:55,+10,4.0938,556.0,44.0,38.0,1022.0,23.3,0.0,6.0,7.0,7.0,8.0
288729,869,2024-05-03 17:44:40,+10,4.0938,549.0,44.0,38.0,1022.0,23.3,0.0,2.0,2.0,2.0,2.0
288763,869,2024-05-03 17:55:25,+10,4.0938,528.0,44.0,38.0,1022.0,23.3,0.0,2.0,4.0,7.0,7.0
288797,869,2024-05-03 18:06:11,10,4.0938,527.0,43.0,38.0,1022.0,23.3,9.0,1.0,2.0,2.0,2.0
288831,869,2024-05-03 18:16:55,+10,4.0938,515.0,43.0,38.0,1022.0,23.3,32.0,1.0,2.0,2.0,2.0
288865,869,2024-05-03 18:27:40,+10,4.0938,531.0,43.0,38.0,1022.0,23.3,6.0,1.0,1.0,1.0,1.0
288899,869,2024-05-03 18:38:25,+10,4.0938,513.0,43.0,38.0,1022.0,23.3,0.0,1.0,2.0,2.0,2.0
288933,869,2024-05-03 18:49:10,+10,4.0938,490.0,43.0,38.0,1022.0,23.3,0.0,1.0,1.0,1.0,1.0
288967,869,2024-05-03 18:59:55,+10,4.0938,513.0,43.0,38.0,1023.0,23.3,0.0,1.0,1.0,1.0,1.0
289001,869,2024-05-03 19:10:41,.516+10,4.0938,502.0,43.0,38.0,1023.0,23.3,0.0,1.0,1.0,2.0,2.0
289035,869,2024-05-03 19:21:27,+10,4.0938,483.0,42.0,38.0,1023.0,23.3,0.0,2.0,2.0,2.0,2.0
289069,869,2024-05-03 19:32:13,+10,4.0938,494.0,42.0,38.0,1023.0,23.3,0.0,1.0,1.0,1.0,1.0
289103,869,2024-05-03 19:42:58,+10,4.0938,488.0,42.0,38.0,1023.0,23.3,0.0,1.0,1.0,1.0,1.0
289137,869,2024-05-03 19:53:43,+10,4.0938,494.0,42.0,38.0,1023.0,23.3,0.0,2.0,5.0,7.0,8.0
289171,869,2024-05-03 20:04:27,+10,4.0938,484.0,42.0,38.0,1023.0,23.3,0.0,1.0,2.0,2.0,2.0
289205,869,2024-05-03 20:15:13,+10,4.0938,467.0,41.0,38.0,1023.0,23.5,0.0,1.0,1.0,2.0,2.0
289239,869,2024-05-03 20:25:58,+10,4.0938,471.0,41.0,38.0,1023.0,23.5,0.0,2.0,2.0,2.0,2.0
289273,869,2024-05-03 20:36:42,+10,4.0938,479.0,40.0,39.0,1023.0,23.5,0.0,1.0,2.0,2.0,2.0
289307,869,2024-05-03 20:47:28,+10,4.0938,470.0,40.0,39.0,1023.0,23.5,0.0,1.0,1.0,1.0,1.0
289341,869,2024-05-03 20:58:13,+10,4.0938,475.0,40.0,39.0,1023.0,23.8,0.0,1.0,3.0,4.0,4.0
289375,869,2024-05-03 21:08:58,+10,4.0938,482.0,39.0,39.0,1023.0,23.8,0.0,2.0,6.0,9.0,10.0
289409,869,2024-05-03 21:19:42,+10,4.0938,472.0,39.0,39.0,1023.0,23.8,0.0,1.0,3.0,4.0,4.0
289443,869,2024-05-03 21:30:27,+10,4.0938,462.0,39.0,39.0,1023.0,23.8,0.0,1.0,1.0,2.0,2.0
289477,869,2024-05-03 21:41:13,+10,4.0938,462.0,39.0,39.0,1023.0,23.8,0.0,1.0,1.0,1.0,1.0
289511,869,2024-05-03 21:51:57,10,4.0938,474.0,39.0,39.0,1023.0,23.8,221.0,2.0,5.0,7.0,7.0
289545,869,2024-05-03 22:02:42,+10,4.0938,482.0,39.0,39.0,1023.0,23.8,172.0,1.0,1.0,1.0,1.0
289579,869,2024-05-03 22:13:28,+10,4.0938,456.0,39.0,39.0,1023.0,24.0,128.0,1.0,2.0,3.0,3.0
289613,869,2024-05-03 22:24:13,+10,4.0938,466.0,39.0,39.0,1023.0,24.0,114.0,1.0,1.0,1.0,1.0
289647,869,2024-05-03 22:34:58,+10,4.0938,464.0,39.0,39.0,1023.0,24.0,92.0,2.0,4.0,5.0,6.0
289681,869,2024-05-03 22:45:43,+10,4.0938,464.0,38.0,39.0,1023.0,24.0,77.0,1.0,2.0,3.0,3.0
289715,869,2024-05-03 22:56:28,10,4.0938,454.0,38.0,39.0,1023.0,24.0,62.0,1.0,4.0,6.0,7.0
289749,869,2024-05-03 23:07:13,+10,4.0938,434.0,38.0,39.0,1022.0,24.0,55.0,2.0,4.0,6.0,6.0
289783,869,2024-05-03 23:17:58,+10,4.0938,461.0,38.0,39.0,1022.0,24.0,55.0,1.0,3.0,3.0,3.0
289817,869,2024-05-03 23:28:43,+10,4.0938,462.0,39.0,39.0,1022.0,23.8,64.0,2.0,4.0,5.0,5.0
289851,869,2024-05-03 23:39:29,+10,4.0938,463.0,39.0,39.0,1022.0,23.5,74.0,3.0,5.0,7.0,7.0
289885,869,2024-05-03 23:50:14,+10,4.0938,456.0,39.0,39.0,1022.0,23.3,77.0,1.0,1.0,1.0,1.0
289919,869,2024-05-04 00:00:59,+10,4.0938,443.0,40.0,39.0,1022.0,23.3,74.0,2.0,4.0,5.0,6.0
289953,869,2024-05-04 00:11:45,+10,4.0938,456.0,40.0,39.0,1022.0,23.0,77.0,2.0,2.0,2.0,2.0
289987,869,2024-05-04 00:22:29,+10,4.0938,459.0,40.0,39.0,1022.0,22.8,74.0,2.0,4.0,5.0,5.0
290021,869,2024-05-04 00:33:14,+10,4.0938,453.0,40.0,39.0,1022.0,22.8,74.0,2.0,2.0,2.0,2.0
290055,869,2024-05-04 00:44:00,+10,4.0938,450.0,40.0,39.0,1022.0,22.5,72.0,3.0,3.0,3.0,3.0
290089,869,2024-05-04 00:54:45,+10,4.0938,458.0,41.0,39.0,1022.0,22.3,69.0,2.0,3.0,4.0,5.0
290123,869,2024-05-04 01:05:30,10,4.0938,459.0,41.0,39.0,1022.0,22.3,72.0,1.0,1.0,1.0,1.0
290157,869,2024-05-04 01:16:15,+10,4.0938,451.0,41.0,39.0,1022.0,22.0,57.0,3.0,5.0,7.0,7.0
290191,869,2024-05-04 01:27:00,10,4.0938,463.0,41.0,39.0,1022.0,22.0,57.0,3.0,5.0,7.0,7.0
290225,869,2024-05-04 01:37:46,+10,4.0938,453.0,41.0,39.0,1022.0,21.8,60.0,1.0,1.0,1.0,1.0
290259,869,2024-05-04 01:48:31,+10,4.0938,456.0,41.0,39.0,1021.0,21.8,57.0,4.0,6.0,8.0,8.0
290293,869,2024-05-04 01:59:16,+10,4.0938,454.0,41.0,39.0,1021.0,21.5,55.0,3.0,6.0,7.0,7.0
290327,869,2024-05-04 02:10:02,+10,4.0938,444.0,42.0,39.0,1021.0,21.5,52.0,2.0,2.0,2.0,2.0
290361,869,2024-05-04 02:20:47,+10,4.0938,452.0,42.0,39.0,1021.0,21.3,55.0,2.0,2.0,2.0,2.0
290395,869,2024-05-04 02:31:32,+10,4.0938,451.0,42.0,39.0,1021.0,21.3,45.0,1.0,2.0,2.0,3.0
290429,869,2024-05-04 02:42:17,+10,4.0938,453.0,42.0,39.0,1021.0,21.0,45.0,2.0,3.0,3.0,3.0
290463,869,2024-05-04 02:53:02,+10,4.0938,449.0,42.0,39.0,1021.0,21.0,42.0,2.0,2.0,2.0,2.0
290497,869,2024-05-04 03:03:47,+10,4.0938,442.0,42.0,39.0,1021.0,20.8,37.0,2.0,2.0,2.0,2.0
290531,869,2024-05-04 03:14:33,+10,4.0938,454.0,42.0,39.0,1021.0,20.8,34.0,2.0,4.0,5.0,5.0
290565,869,2024-05-04 03:25:18,10,4.0938,454.0,42.0,39.0,1021.0,20.5,34.0,3.0,3.0,3.0,3.0
290599,869,2024-05-04 03:36:04,+10,4.0938,447.0,42.0,39.0,1021.0,20.3,27.0,2.0,3.0,3.0,3.0
290633,869,2024-05-04 03:46:49,+10,4.0938,460.0,42.0,39.0,1021.0,20.3,24.0,3.0,4.0,5.0,5.0
290667,869,2024-05-04 03:57:34,+10,4.0938,448.0,42.0,39.0,1021.0,20.3,24.0,2.0,2.0,2.0,2.0
290701,869,2024-05-04 04:08:19,+10,4.0938,455.0,42.0,39.0,1021.0,20.0,24.0,3.0,4.0,4.0,4.0
290735,869,2024-05-04 04:19:04,+10,4.0938,449.0,42.0,39.0,1021.0,20.0,21.0,3.0,4.0,5.0,5.0
290769,869,2024-05-04 04:29:50,+10,4.0938,447.0,42.0,39.0,1021.0,20.0,16.0,3.0,4.0,5.0,5.0
290803,869,2024-05-04 04:40:35,+10,4.0938,463.0,42.0,39.0,1021.0,19.8,16.0,2.0,2.0,3.0,3.0
290837,869,2024-05-04 04:51:19,+10,4.0938,453.0,42.0,39.0,1021.0,19.8,16.0,4.0,5.0,6.0,6.0
290871,869,2024-05-04 05:02:05,+10,4.0938,445.0,43.0,39.0,1021.0,19.8,14.0,3.0,3.0,3.0,3.0
290905,869,2024-05-04 05:12:50,+10,4.0938,473.0,43.0,39.0,1021.0,19.8,14.0,5.0,5.0,5.0,5.0
290939,869,2024-05-04 05:23:35,+10,4.0938,467.0,43.0,39.0,1021.0,19.5,14.0,7.0,9.0,10.0,11.0
290973,869,2024-05-04 05:34:21,+10,4.0938,466.0,43.0,39.0,1021.0,19.5,16.0,4.0,6.0,7.0,8.0
291007,869,2024-05-04 05:45:05,+10,4.0938,466.0,43.0,39.0,1021.0,19.5,14.0,6.0,10.0,13.0,13.0
291041,869,2024-05-04 05:55:50,+10,4.0938,476.0,43.0,39.0,1021.0,19.5,11.0,5.0,5.0,5.0,5.0
291075,869,2024-05-04 06:06:35,+10,4.0938,471.0,43.0,39.0,1021.0,19.5,14.0,5.0,5.0,6.0,6.0
291109,869,2024-05-04 06:17:20,+10,4.0938,449.0,43.0,39.0,1021.0,19.5,11.0,8.0,9.0,9.0,9.0
291143,869,2024-05-04 06:28:05,+10,4.0938,474.0,43.0,39.0,1021.0,19.3,11.0,4.0,6.0,7.0,7.0
