row_id,sensor_id,timestamp,tz_offset,battery_v,co2_ppm,humidity_pct,formaldehyde_ugm3,pressure_mb,temperature_c,lvoc_ppb,pm1_ugm3,pm25_ugm3,pm4_ugm3,pm10_ugm3
268491,777,2024-04-29 06:54:51,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268499,869,2024-04-29 06:55:01,+10,4.0938,461.0,37.0,37.0,1016.0,21.5,1.0,3.0,3.0,3.0,3.0
268513,241,2024-04-29 07:05:22,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268514,326,2024-04-29 07:05:23,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268525,777,2024-04-29 07:05:36,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268533,869,2024-04-29 07:05:46,+10,4.0938,460.0,36.0,37.0,1016.0,21.5,0.0,3.0,3.0,3.0,3.0
268547,241,2024-04-29 07:16:07,10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268548,326,2024-04-29 07:16:08,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268559,777,2024-04-29 07:16:21,10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268567,869,2024-04-29 07:16:31,+10,4.0938,437.0,36.0,37.0,1016.0,21.5,0.0,1.0,1.0,2.0,2.0
268581,241,2024-04-29 07:26:53,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268582,326,2024-04-29 07:26:54,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268593,777,2024-04-29 07:27:07,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268601,869,2024-04-29 07:27:17,+10,4.0938,439.0,35.0,37.0,1017.0,22.0,0.0,1.0,1.0,1.0,1.0
268615,241,2024-04-29 07:37:38,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268616,326,2024-04-29 07:37:39,10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268627,777,2024-04-29 07:37:52,10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268635,869,2024-04-29 07:38:02,+10,4.0938,442.0,35.0,37.0,1017.0,22.5,0.0,1.0,1.0,1.0,1.0
268649,241,2024-04-29 07:48:23,10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268650,326,2024-04-29 07:48:24,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268661,777,2024-04-29 07:48:37,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268669,869,2024-04-29 07:48:47,+10,4.0938,448.0,34.0,37.0,1017.0,22.8,0.0,1.0,2.0,2.0,2.0
268683,241,2024-04-29 07:59:08,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268684,326,2024-04-29 07:59:09,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268695,777,2024-04-29 07:59:22,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268703,869,2024-04-29 07:59:32,+10,4.0938,463.0,35.0,37.0,1017.0,23.0,0.0,1.0,3.0,5.0,5.0
268717,241,2024-04-29 08:09:53,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268718,326,2024-04-29 08:09:54,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268729,777,2024-04-29 08:10:08,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268737,869,2024-04-29 08:10:18,10,4.0938,455.0,36.0,37.0,1018.0,23.0,0.0,1.0,1.0,1.0,1.0
268751,241,2024-04-29 08:20:38,10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268752,326,2024-04-29 08:20:39,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268763,777,2024-04-29 08:20:52,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268771,869,2024-04-29 08:21:03,+10,4.0938,440.0,38.0,37.0,1018.0,23.0,0.0,1.0,1.0,1.0,1.0
268785,241,2024-04-29 08:31:23,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268786,326,2024-04-29 08:31:24,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268797,777,2024-04-29 08:31:37,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268805,869,2024-04-29 08:31:48,10,4.0938,452.0,40.0,37.0,1018.0,23.0,0.0,2.0,5.0,8.0,9.0
268819,241,2024-04-29 08:42:08,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268820,326,2024-04-29 08:42:10,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268831,777,2024-04-29 08:42:23,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268839,869,2024-04-29 08:42:33,+10,4.0938,443.0,42.0,37.0,1018.0,23.0,0.0,1.0,3.0,4.0,4.0
268853,241,2024-04-29 08:52:54,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268854,326,2024-04-29 08:52:55,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268865,777,2024-04-29 08:53:09,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268873,869,2024-04-29 08:53:19,+10,4.0938,458.0,44.0,37.0,1018.0,23.0,0.0,1.0,1.0,1.0,1.0
268887,241,2024-04-29 09:03:40,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268888,326,2024-04-29 09:03:41,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268899,777,2024-04-29 09:03:54,10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268907,869,2024-04-29 09:04:04,+10,4.0938,456.0,44.0,37.0,1018.0,23.0,0.0,1.0,3.0,4.0,4.0
268921,241,2024-04-29 09:14:25,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268922,326,2024-04-29 09:14:26,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268933,777,2024-04-29 09:14:39,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268941,869,2024-04-29 09:14:50,+10,4.0938,454.0,45.0,37.0,1018.0,23.0,0.0,1.0,1.0,2.0,2.0
268955,241,2024-04-29 09:25:10,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268956,326,2024-04-29 09:25:11,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
268967,777,2024-04-29 09:25:24,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
268975,869,2024-04-29 09:25:35,+10,4.0938,477.0,46.0,37.0,1019.0,23.0,0.0,1.0,1.0,1.0,1.0
268989,241,2024-04-29 09:35:55,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
268990,326,2024-04-29 09:35:57,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269001,777,2024-04-29 09:36:10,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269009,869,2024-04-29 09:36:20,+10,4.0938,464.0,47.0,37.0,1019.0,23.0,0.0,1.0,1.0,2.0,2.0
269023,241,2024-04-29 09:46:41,10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269024,326,2024-04-29 09:46:42,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269035,777,2024-04-29 09:46:55,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269043,869,2024-04-29 09:47:05,+10,4.0938,490.0,47.0,37.0,1019.0,23.0,0.0,1.0,3.0,4.0,4.0
269057,241,2024-04-29 09:57:26,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269058,326,2024-04-29 09:57:27,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269069,777,2024-04-29 09:57:40,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269077,869,2024-04-29 09:57:50,+10,4.0938,475.0,48.0,37.0,1019.0,23.0,0.0,1.0,2.0,3.0,3.0
269091,241,2024-04-29 10:08:11,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269092,326,2024-04-29 10:08:12,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269103,777,2024-04-29 10:08:25,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269111,869,2024-04-29 10:08:35,+10,4.0938,489.0,49.0,37.0,1019.0,23.0,0.0,2.0,7.0,10.0,11.0
269125,241,2024-04-29 10:18:56,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269126,326,2024-04-29 10:18:57,10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269137,777,2024-04-29 10:19:10,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269145,869,2024-04-29 10:19:20,+10,4.0938,474.0,49.0,37.0,1019.0,23.3,0.0,1.0,1.0,1.0,1.0
269159,241,2024-04-29 10:29:42,0,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269160,326,2024-04-29 10:29:43,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269171,777,2024-04-29 10:29:56,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269179,869,2024-04-29 10:30:07,+10,4.0938,468.0,50.0,37.0,1019.0,23.3,0.0,1.0,4.0,6.0,6.0
269193,241,2024-04-29 10:40:27,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269194,326,2024-04-29 10:40:28,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269205,777,2024-04-29 10:40:41,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269213,869,2024-04-29 10:40:52,10,4.0938,492.0,50.0,37.0,1019.0,23.3,0.0,1.0,2.0,2.0,3.0
269227,241,2024-04-29 10:51:13,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269228,326,2024-04-29 10:51:14,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269239,777,2024-04-29 10:51:27,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269247,869,2024-04-29 10:51:37,+10,4.0938,494.0,51.0,37.0,1019.0,23.3,0.0,1.0,1.0,1.0,1.0
269261,241,2024-04-29 11:01:58,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269262,326,2024-04-29 11:01:59,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269273,777,2024-04-29 11:02:12,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269281,869,2024-04-29 11:02:22,+10,4.0938,512.0,51.0,37.0,1019.0,23.3,0.0,1.0,3.0,5.0,5.0
269295,241,2024-04-29 11:12:44,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269296,326,2024-04-29 11:12:45,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269307,777,2024-04-29 11:12:58,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269315,869,2024-04-29 11:13:09,+10,4.0938,504.0,51.0,37.0,1019.0,23.3,0.0,1.0,2.0,3.0,3.0
269329,241,2024-04-29 11:23:29,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269330,326,2024-04-29 11:23:30,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269341,777,2024-04-29 11:23:43,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269349,869,2024-04-29 11:23:53,+10,4.0938,516.0,51.0,37.0,1019.0,23.3,0.0,1.0,4.0,6.0,7.0
269363,241,2024-04-29 11:34:14,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269364,326,2024-04-29 11:34:16,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269375,777,2024-04-29 11:34:29,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269383,869,2024-04-29 11:34:39,+10,4.0938,532.0,51.0,37.0,1019.0,23.3,0.0,1.0,3.0,4.0,4.0
269397,241,2024-04-29 11:44:59,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269398,326,2024-04-29 11:45:00,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269409,777,2024-04-29 11:45:14,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269417,869,2024-04-29 11:45:24,+10,4.0938,523.0,51.0,37.0,1019.0,23.3,0.0,1.0,3.0,4.0,4.0
269431,241,2024-04-29 11:55:45,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269432,326,2024-04-29 11:55:46,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269443,777,2024-04-29 11:55:59,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269451,869,2024-04-29 11:56:09,+10,4.0938,545.0,50.0,37.0,1019.0,23.5,0.0,1.0,2.0,4.0,4.0
269465,241,2024-04-29 12:06:30,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269466,326,2024-04-29 12:06:31,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269477,777,2024-04-29 12:06:44,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269485,869,2024-04-29 12:06:54,10,4.0938,549.0,49.0,37.0,1019.0,23.5,0.0,1.0,1.0,1.0,1.0
269499,241,2024-04-29 12:17:14,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269500,326,2024-04-29 12:17:16,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269511,777,2024-04-29 12:17:29,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269519,869,2024-04-29 12:17:39,+10,4.0938,560.0,49.0,36.0,1019.0,23.5,0.0,1.0,3.0,5.0,6.0
269533,241,2024-04-29 12:27:59,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269534,326,2024-04-29 12:28:00,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269545,777,2024-04-29 12:28:13,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269553,869,2024-04-29 12:28:23,+10,4.0938,554.0,49.0,36.0,1019.0,23.5,52.0,1.0,1.0,1.0,1.0
269567,241,2024-04-29 12:38:44,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269568,326,2024-04-29 12:38:46,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269579,777,2024-04-29 12:38:59,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269587,869,2024-04-29 12:39:09,+10,4.0938,552.0,49.0,36.0,1019.0,23.5,105.0,1.0,1.0,1.0,1.0
269601,241,2024-04-29 12:49:30,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269602,326,2024-04-29 12:49:31,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269613,777,2024-04-29 12:49:44,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269621,869,2024-04-29 12:49:54,+10,4.0938,554.0,49.0,36.0,1019.0,23.5,121.0,1.0,1.0,1.0,1.0
269635,241,2024-04-29 13:00:15,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269636,326,2024-04-29 13:00:17,10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269647,777,2024-04-29 13:00:30,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269655,869,2024-04-29 13:00:40,+10,4.0938,562.0,48.0,36.0,1019.0,23.5,55.0,1.0,1.0,1.0,1.0
269669,241,2024-04-29 13:11:01,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269670,326,2024-04-29 13:11:02,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269681,777,2024-04-29 13:11:16,10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269689,869,2024-04-29 13:11:25,+10,4.0938,567.0,47.0,36.0,1019.0,23.5,57.0,2.0,2.0,2.0,2.0
269703,241,2024-04-29 13:21:47,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269704,326,2024-04-29 13:21:48,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269715,777,2024-04-29 13:22:01,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269723,869,2024-04-29 13:22:12,+10,4.0938,570.0,46.0,36.0,1019.0,23.3,37.0,1.0,2.0,3.0,3.0
269737,241,2024-04-29 13:32:33,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269738,326,2024-04-29 13:32:34,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269749,777,2024-04-29 13:32:47,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269757,869,2024-04-29 13:32:58,+10,4.0938,565.0,44.0,37.0,1019.0,23.3,74.0,1.0,1.0,1.0,1.0
269771,241,2024-04-29 13:43:19,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269772,326,2024-04-29 13:43:20,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269783,777,2024-04-29 13:43:33,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269791,869,2024-04-29 13:43:43,+10,4.0938,555.0,44.0,37.0,1019.0,23.3,27.0,1.0,2.0,3.0,3.0
269805,241,2024-04-29 13:54:04,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269806,326,2024-04-29 13:54:05,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269817,777,2024-04-29 13:54:18,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269825,869,2024-04-29 13:54:29,+10,4.0938,545.0,43.0,37.0,1019.0,23.3,3.0,1.0,1.0,2.0,2.0
269839,241,2024-04-29 14:04:50,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269840,326,2024-04-29 14:04:51,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269851,777,2024-04-29 14:05:04,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269859,869,2024-04-29 14:05:14,+10,4.0938,548.0,42.0,37.0,1019.0,23.3,0.0,1.0,3.0,5.0,5.0
269873,241,2024-04-29 14:15:35,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269874,326,2024-04-29 14:15:36,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269885,777,2024-04-29 14:15:49,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269893,869,2024-04-29 14:16:00,+10,4.0938,555.0,42.0,37.0,1019.0,23.0,0.0,1.0,3.0,5.0,5.0
269907,241,2024-04-29 14:26:21,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269908,326,2024-04-29 14:26:22,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269919,777,2024-04-29 14:26:35,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269927,869,2024-04-29 14:26:45,+10,4.0938,530.0,43.0,37.0,1019.0,23.0,0.0,1.0,4.0,6.0,7.0
269941,241,2024-04-29 14:37:06,10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269942,326,2024-04-29 14:37:07,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269953,777,2024-04-29 14:37:20,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269961,869,2024-04-29 14:37:30,+10,4.0938,551.0,44.0,37.0,1019.0,23.0,0.0,1.0,2.0,2.0,2.0
269975,241,2024-04-29 14:47:51,10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
269976,326,2024-04-29 14:47:52,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
269987,777,2024-04-29 14:48:05,10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
269995,869,2024-04-29 14:48:16,+10,4.0938,533.0,44.0,37.0,1020.0,23.3,34.0,2.0,2.0,2.0,2.0
270009,241,2024-04-29 14:58:37,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
270010,326,2024-04-29 14:58:38,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
270021,777,2024-04-29 14:58:51,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
270029,869,2024-04-29 14:59:01,+10,4.0938,545.0,44.0,37.0,1020.0,23.3,95.0,1.0,3.0,4.0,4.0
270043,241,2024-04-29 15:09:22,0,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
270044,326,2024-04-29 15:09:23,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
270055,777,2024-04-29 15:09:36,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
270063,869,2024-04-29 15:09:46,+10,4.0938,553.0,44.0,37.0,1020.0,23.3,50.0,1.0,2.0,2.0,2.0
270077,241,2024-04-29 15:20:07,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
270078,326,2024-04-29 15:20:08,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
270089,777,2024-04-29 15:20:21,10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
270097,869,2024-04-29 15:20:32,10,4.0938,549.0,44.0,37.0,1020.0,23.3,16.0,2.0,7.0,11.0,12.0
270111,241,2024-04-29 15:30:52,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
270112,326,2024-04-29 15:30:54,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
270123,777,2024-04-29 15:31:07,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
270131,869,2024-04-29 15:31:17,+10,4.0938,550.0,43.0,37.0,1020.0,23.3,1.0,1.0,3.0,5.0,6.0
270145,241,2024-04-29 15:41:38,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
270146,326,2024-04-29 15:41:39,10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
270157,777,2024-04-29 15:41:52,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
270165,869,2024-04-29 15:42:02,+10,4.0938,564.0,43.0,37.0,1020.0,23.3,0.0,1.0,1.0,1.0,1.0
270179,241,2024-04-29 15:52:23,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
270180,326,2024-04-29 15:52:24,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
270191,777,2024-04-29 15:52:38,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
270199,869,2024-04-29 15:52:48,+10,4.0938,572.0,43.0,37.0,1020.0,23.5,1.0,0.0,0.0,0.0,0.0
270213,241,2024-04-29 16:03:09,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
270214,326,2024-04-29 16:03:10,+10,4.1875,525.0,68.0,5.0,1012.0,23.8,7.0,6.0,6.0,6.0,6.0
270225,777,2024-04-29 16:03:24,+10,4.1562,425.0,51.0,1.0,1015.0,18.8,71.0,1.0,3.0,3.0,4.0
270233,869,2024-04-29 16:03:34,10,4.0938,553.0,42.0,37.0,1020.0,23.5,0.0,1.0,1.0,1.0,1.0
270247,241,2024-04-29 16:13:55,+10,4.1875,603.0,66.0,6.0,1011.0,23.8,14.0,8.0,9.0,9.0,9.0
